IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.170.225,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.237.90,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.11.158,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.95.146,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.179.231,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.191.40,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.253.41,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.124.227,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.194.170,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.170.54,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.199.220,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.80.110,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.5.223,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.94.140,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.202.130,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.67.133,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.169.164,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.146.249,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.86.200,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.0.31,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.104.37,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.111.175,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.172.71,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.110.81,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.92.26,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.237.250,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.229.190,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
47.237.14.220,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.220.88,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.142.191,2086,2086,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.4.122,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.174.213,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.97.50,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.121.38,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.237.250,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.0.48,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.122.55,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.187.4,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.169.164,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.179.231,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.132.64,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.84.214,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.75.113,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.163.195,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.78.188,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.237.90,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.120.87,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.83.71,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.245.96.80,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.146.249,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.137.192,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.82.15,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.170.232,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.6.150,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.84.214,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.237.100.206,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.67.133,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.237.250,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.144.196,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.120.87,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.147.58,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.237.250,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.237.250,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.99.169,8880,8880,false,SIN,Asia Pacific,Singapore,24,0.00
